mesh2,x,y,elevation,land.area,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
644102,141.3125,42.70833333,420.686,64369084,49.66,87.43333333,25.68851031,9114.595187,221.3,-118.85,340.15,136.655,-52.685,152.5325,-53.19,1940.948,308.549,67.519,47.91081471,1010.078,355.936,931.129,355.958
644103,141.4375,42.70833333,303.098,91972938,58.49,83.25666667,24.85049675,8950.377358,225.62,-109.36,334.98,149.66,-42.525,159.3875,-42.525,1859.014,301.579,66.095,48.6706396,969.736,329.804,899.755,329.804
644104,141.5625,42.70833333,74.261,94710931,69.59,86.97166667,25.33578712,9003.262938,237.74,-105.49,343.23,161.26,-32.335,170.4475,-32.45,1358.617,223.899,50.469,48.05455779,699.339,249.298,665.116,249.312
644105,141.6875,42.70833333,15.14,91368761,70.64,91.45916667,25.48784879,9297.803896,241.95,-116.71,358.66,164.0625,-35.555,174.0475,-35.555,1124.388,194.312,38.142,49.49643999,581.656,196.825,550.238,196.825
644106,141.8125,42.70833333,21.684,91418951,66.09,101.3175,26.56822338,9693.530231,244.31,-136.96,381.27,161.4575,-44.9725,173.5825,-44.9725,1061.83,183.722,35.788,47.35736122,535.675,192.281,503.407,192.281
644107,141.9375,42.70833333,95.656,93914741,59.96,106.125,27.1501723,9914.925844,242.95,-147.91,390.86,151.9175,-47.835,169.735,-53.945,1084.965,184.225,32.838,45.68764206,533.863,201.574,500.191,202.096
644110,141.0625,42.79166667,645.56,94438661,38.08,92.0425,25.48035785,9744.393602,222.08,-139.05,361.13,90.2725,1.1825,148.02,-71.8725,1354.61,180.612,67.039,34.27060552,645.591,304.055,515.153,352.354
644111,141.1875,42.79166667,806.488,94590602,29.26,86.66,24.48338512,9583.553162,207.73,-146.14,353.87,81.37,-27.8975,137.42,-78.9575,1693.163,241.333,79.548,40.26643817,850.863,370.549,671.537,384.516
644112,141.3125,42.79166667,436.802,56350548,48.48,84.38833333,24.79097273,9287.017497,222.83,-117.5,340.33,104.2575,-18.8075,152.87,-56.715,1711.174,248.612,76.581,39.64782089,844.962,379.563,725.676,390.599
644113,141.4375,42.79166667,264.002,86482496,61.06,83.83166667,24.81910565,9100.404412,232.5,-104.98,337.48,142.525,-23.9,163.3,-42.0025,1627.553,251.457,71.285,43.71687684,816.725,345.393,738.148,348.955
644114,141.5625,42.79166667,79.742,94169299,67.01,93.1425,25.77736337,9335.717794,241.77,-119.55,361.32,160.115,-37.2925,170.985,-39.6,1255.552,208.32,51.786,47.3715463,649.521,252.108,599.396,252.436
644115,141.6875,42.79166667,24.327,94408263,67.63,97.755,25.94492052,9620.280781,245.55,-131.22,376.77,162.655,-42.7175,174.315,-42.7175,1105.075,191.409,41.188,48.18867197,569.976,208.843,528.346,208.843
644116,141.8125,42.79166667,51.623,93559582,62.58,105.5925,26.8577146,9955.535725,245.96,-147.12,393.08,159.285,-41.9925,172.7025,-51.825,1082.707,179.995,41.071,42.90385247,530.989,219.564,490.32,220.387
644117,141.9375,42.79166667,136.213,94528001,57.24,107.4883333,27.20141062,10095.03094,243.6,-151.54,395.14,125.7875,-20.8275,168.9725,-58.775,1155.195,181.64,45.004,39.73984622,547.326,237.72,500.635,245.087
644120,141.0625,42.875,813.039,94436160,30.15,87.56083333,24.37784791,9763.546532,213.27,-145.86,359.13,81.97,2.365,140.35,-79.965,1442.694,188.358,66.577,36.65545664,703.694,315.401,511.629,389.662
644121,141.1875,42.875,812.123,92953996,33.41,84.0875,24.04750809,9622.409575,211.85,-137.77,349.62,85.0825,13.8675,142.2075,-75.0225,1568.041,205.798,74.201,36.23463051,768.977,356.296,569.593,405.061
644122,141.3125,42.875,517.003,94456500,48.96,84.91916667,24.79358138,9453.058706,224.74,-117.81,342.55,101.24,13.47,155.375,-58.0025,1563.727,209.109,76.957,36.15738333,761.792,357.06,606.739,399.532
644123,141.4375,42.875,250.591,93815229,61.97,89.68166667,25.59975203,9411.552147,238.48,-111.82,350.3,117.525,22.5575,167.3475,-45.055,1411.233,214.685,73.212,42.73113802,705.54,311.857,614.509,343.785
644124,141.5625,42.875,58.002,93307343,67.27,95.6225,25.80401324,9573.913365,246.04,-124.54,370.58,159.765,-34.5525,173.365,-42.6525,1135.384,192.993,52.746,46.89852337,582.177,242.741,528.987,244.951
644125,141.6875,42.875,20.207,92223445,67.91,98.61416667,25.74708232,9801.60675,249.2,-133.8,383,163.93,-34.2725,176.1125,-45.0425,1069.358,180.437,47.616,44.1982996,533.272,225.654,484.553,227.412
644126,141.8125,42.875,69.81,94295088,64.69,100.4733333,26.22803047,9842.124197,247.75,-135.33,383.08,157.645,-2.955,173.72,-48.3125,1086.963,174.717,47.109,39.45542877,518.947,235.948,473.121,244.199
644127,141.9375,42.875,200.314,92399853,57.24,101.0875,26.33550911,9982.846423,242.8,-141.05,383.85,114.7075,-4.5475,168.0925,-57.2825,1194.497,171.964,56.919,33.89366193,548.93,270.501,488.762,291.892
644130,141.0625,42.95833333,799.284,94055673,32.36,89.23333333,24.56141662,9825.706427,213.95,-149.15,363.1,83.94,54.94,143.48,-78.46,1463.762,184.587,63.297,34.20587421,692.144,323.151,499.045,431.107
644131,141.1875,42.95833333,471.425,93056603,52.88,91.92583333,26.0857959,9659.84475,235.7,-116.61,352.31,102.9875,109.1425,162.43,-55.41,1351.579,162.985,57.727,33.50102942,635.585,297.153,460.491,418.701
644132,141.3125,42.95833333,249.757,92906436,66.07,88.6075,25.60365296,9503.260399,245.89,-100.19,346.08,117.7775,91.4475,173.0775,-41.3575,1329.919,170.063,60.557,35.56231448,634.868,292.848,481.06,397.608
644133,141.4375,42.95833333,147.126,94162363,69.01,86.63083333,24.67244545,9473.384472,246.16,-105,351.16,129.21,52.905,174.935,-38.92,1177.025,180.838,58.683,42.60985342,587.123,254.125,500.353,309.513
644134,141.5625,42.95833333,36.208,91362555,69.33,92.51916667,25.13282455,9684.794682,249.94,-118.08,368.02,147.5425,13.73,177.175,-41.48,1066.209,178.781,51.457,44.15770885,530.79,232.248,473.417,248.874
644135,141.6875,42.95833333,25.335,92543592,69.32,96.35166667,25.37098694,9900.365871,253.3,-126.45,379.75,138.7925,30.0625,178.9725,-44.45,1076.908,177.446,55.231,40.21015202,514.997,240.18,462.407,263.28
644136,141.8125,42.95833333,67.11,92858387,66.96,97.375,25.70660649,9891.201426,252.1,-126.69,378.79,146.0275,28.4925,176.865,-46.3025,1094.04,168.804,57.491,35.21045285,502.088,250.531,452.702,285.157
644137,141.9375,42.95833333,250.824,93549829,57.92,95.58916667,25.48798004,9904.575159,242.99,-131.98,374.97,112.51,19.3825,168.2625,-55.4625,1225.205,164.163,64.071,29.39377283,545.929,292.572,471.315,339.822
644140,141.0625,43.04166667,857.735,94203219,32.39,85.39666667,23.91524953,9715.582751,212.88,-144.08,356.96,82.5825,55.4425,142.5025,-77.04,1578.132,202.037,63.087,34.71755472,742.191,348.11,504.296,476.2
644141,141.1875,43.04166667,614.111,93289334,47.69,84.7325,24.44394722,9592.046327,228.24,-118.21,346.45,98.2325,105.1375,156.2325,-60.43,1464.57,180.792,55.542,34.23298003,681.994,311.094,468.421,471.482
644142,141.3125,43.04166667,137.468,92206974,75.63,82.50416667,23.83450566,9514.845077,254.82,-91.33,346.15,115.7025,122.09,181.9125,-32.9825,1201.8,151.364,51.896,34.9349877,557.655,246.393,416.327,401.212
644143,141.4375,43.04166667,30.891,91314302,75.84,83.35916667,23.18028431,9592.242537,255.45,-104.16,359.61,115.3325,71.5475,182.245,-34.4325,1038.551,152.194,50.146,38.33392667,498.011,222.612,416.606,295.574
644144,141.5625,43.04166667,24.598,90825058,70.92,88.10666667,24.10811024,9750.835733,252.2,-113.21,365.41,127.09,34.4075,179.6725,-40.605,1066.994,170.442,49.606,39.87389559,513.352,231.861,441.755,282.558
644145,141.6875,43.04166667,22.691,91535053,69.73,92.54333333,24.69749749,9890.092834,253.93,-120.77,374.7,125.345,31.7725,179.2025,-44.0025,1076.862,171.653,54.448,37.27868568,500.994,240.658,440.339,291.613
644146,141.8125,43.04166667,55.759,90029640,70.09,94.04166667,25.27414481,9885.786356,256.18,-115.9,372.08,121.67,32.94,179.9975,-43.015,1104.383,166.44,58.072,33.82408726,498.822,253,440.199,312.627
644147,141.9375,43.04166667,272.318,93981084,60.4,90.97416667,24.99346337,9834.604074,246.19,-117.79,363.98,113.4275,25.4425,170.455,-51.58,1334.055,177.141,69.255,28.38768596,587.268,317.951,493.603,390.102
644150,141.0625,43.125,476.101,92638030,58.16,78.05666667,23.41377189,9323.365989,233.47,-99.84,333.31,60.175,104.955,163.5375,-47.185,1434.8,184.915,54.419,35.3795822,657.966,297.782,422.228,485.711
644151,141.1875,43.125,234.9228261,80374872,69.31521739,83.56068841,24.79534463,9331.43855,247.4021739,-89.58695652,336.9891304,114.1059783,114.6711957,174.5407609,-36.27445652,1280.890217,163.6391304,49.07826087,36.19622731,593.4228261,257.048913,404.1293478,430.5891304
644152,141.3125,43.125,7.702,91594531,79.48,81.605,23.46128318,9392.314382,258.15,-89.73,347.88,113.455,91.07,184.28,-27.7825,1027.509,131.857,47.234,35.30032293,477.88,210.16,368.707,335.635
644153,141.4375,43.125,6.023,80146465,74.98,83.4875,23.38850011,9546.996557,255.06,-101.9,356.96,114.6725,77.2075,181.4675,-34.36,1022.247,138.933,47.006,35.70485014,478.931,213.779,386.099,310.912
644154,141.5625,43.125,9.857,76966385,71.31,86.51666667,23.98331039,9762.140676,254.28,-106.43,360.71,115.545,73.4225,180.7575,-39.8375,1075,155.955,51.16,35.27141032,494.636,232.106,412.888,323.213
644155,141.6875,43.125,10.92,85764551,71.21,89.8525,24.46193163,9853.57265,255.08,-112.23,367.31,112.61,41.2725,180.635,-41.7475,1090.931,163.664,55.315,34.38155768,494.172,246.327,423.583,322.324
644156,141.8125,43.125,88.581,92901827,69.5,90.38333333,24.69337288,9875.133495,254.88,-111.14,366.02,107.695,36.9825,179.45,-43.44,1136.638,162.793,57.499,32.67823811,506.763,254.717,429.475,346.193
644157,141.9375,43.125,306.863,93253249,58.69,89.04416667,24.47384747,9929.291779,244.82,-119,363.82,109.78,29.2075,169.935,-54.4275,1374.617,176.958,66.92,28.99592866,607.076,319.579,486.358,412.277
644160,141.0625,43.20833333,44.66551724,17201761,82,71.62068965,22.62827469,8997.927608,251.8965517,-64.55172414,316.4482759,70.87931034,117.0603448,183.2758621,-19.79310345,1162.996552,138.7862069,47.4,34.97968606,525.5896552,230.9482759,355.4551724,412.0862069
644161,141.1875,43.20833333,4.833333333,912061,79,82.66666667,24.48236627,9159.133385,255,-82.66666667,337.6666667,132.6666667,79,182.5,-24.33333333,933.7,123.6666667,41.8,37.5747229,448.5333333,191.7333333,345.8333333,275.0333333
644162,141.3125,43.20833333,4.109859155,49560584,75.38028169,83.07981221,24.25430108,9242.316964,250.2394366,-92.29577465,342.5352113,123.2429577,75.38380282,179.5140845,-29.33450704,969.315493,128.9943662,42.49014085,36.02055868,457.7352113,201.5056338,366.0943662,286.1859155
644163,141.4375,43.20833333,16.898,82034092,70.43,85.5675,24.34190802,9436.176127,249.33,-102.19,351.52,117.045,72.0425,176.445,-36.8725,1074.828,140.443,49.976,33.94505841,491.694,224.01,398.341,334.066
644164,141.5625,43.20833333,12.304,89171361,69.41,87.42083333,24.42935204,9701.606871,252.5,-105.34,357.84,110.15,72.7825,178.4925,-40.715,1141.997,155.077,54.613,34.2429434,523.144,241.04,426.835,353.321
644165,141.6875,43.20833333,10.694,82540972,70.05,89.5825,24.3949885,9898.662191,254.49,-112.72,367.21,110.49,71.56,180.315,-43.1975,1138.474,158.967,56.035,33.60552565,515.653,248.317,429.075,347.989
644166,141.8125,43.20833333,63.657,92090735,71.36,88.58,24.33694222,9927.40706,257.13,-106.84,363.97,112.97,47.7675,182.0075,-42.135,1143.105,153.641,55.631,32.97289424,512.895,247.289,419.114,357.906
644167,141.9375,43.20833333,255.534,93155825,61.12,89.125,24.3504053,10024.73944,248.41,-117.59,366,96.035,34.3675,173.435,-53.1525,1260.071,162.156,59.384,31.05843601,559.625,279.043,444.26,389.283
644172,141.3125,43.29166667,2.5,1502327,72.83333333,82.06944444,24.1376567,9162.312993,246.5,-93.5,340,127.3333333,72.08333333,175.9583333,-31.20833333,1028.383333,134.3833333,43.56666667,35.7648043,489.7333333,215.5333333,387.0166667,291.1333333
644173,141.4375,43.29166667,52.34269663,79257555,68.80898876,83.11142322,24.1495151,9255.364676,243.988764,-100.1123596,344.1011236,123.4494382,67.13764045,172.7921348,-36.41011236,1152.117978,147.3292135,51.89101124,34.19093991,532.1067416,240.1438202,423.905618,345.5550562
644174,141.5625,43.29166667,77.324,92251933,64.88,88.66083333,24.66709532,9599.935355,246.53,-112.87,359.4,111.1975,66.9225,172.785,-44.265,1258.27,159.2,59.247,33.42889615,569.994,261.657,454.172,393.687
644175,141.6875,43.29166667,11.934,81358909,69.08,92.22166667,25.02360478,9890.519754,254.49,-114.05,368.54,121.205,71.8925,179.6325,-43.745,1230.147,161.046,59.579,32.90546261,556.175,263.064,452.552,378.327
644176,141.8125,43.29166667,32.466,92932990,70.46,91.01166667,24.55637844,10028.57526,258.06,-112.56,370.62,114.8,32.7425,182.21,-44.215,1193.013,156.118,56.529,33.7590332,541.627,249.946,436.696,359.195
644177,141.9375,43.29166667,253.584,93311651,59.8,88.63,23.97310395,10123.43869,248.01,-121.67,369.68,68.7425,21.7075,172.9025,-56.0175,1270.767,158.985,60.792,33.13697158,579.593,269.606,442.979,378.508
644200,142.0625,42.70833333,143.137,92421193,55.51,111.9475,27.64984039,10177.13716,243.96,-160.89,404.85,132.1775,-48.4475,168.395,-61.2625,1168.628,192.473,37.77,43.55617193,561.609,223.394,522.736,224.109
644201,142.1875,42.70833333,165.738,91306677,54.91,117.0908333,28.25757901,10325.13142,247.27,-167.08,414.35,137.5725,-63.57,169.4125,-63.57,1189.703,192.465,39.913,43.63522406,574.351,225.729,544.455,225.729
644202,142.3125,42.70833333,177.216,91169830,57.08,118.5533333,28.69640021,10283.56088,251.81,-161.32,413.13,130.9925,-59.8175,171.65,-60.2625,1194.879,179.419,40.956,40.34367273,565.488,233.692,528.515,233.699
644203,142.4375,42.70833333,390.758,94444505,48.1,115.595,28.14088135,10269.80937,242.39,-168.35,410.74,143.6525,-47.0225,162.9825,-68.6875,1287.819,189.851,38.751,39.26059191,603.402,256.554,549.288,257.971
644204,142.5625,42.70833333,711.497,94601963,30.16,108.2175,27.02072172,10083.55181,218.91,-181.5,400.41,116.7675,-65.985,143.2025,-84.59,1290.159,200.726,36.26,43.07735193,622.745,243.886,564.796,244.665
644205,142.6875,42.70833333,1231.556,94456590,2.53,90.7675,23.42925456,10075.0635,182.63,-204.6,387.23,68.73,-113.3025,114.6025,-113.3025,1628.045,255.002,56.65,46.0307604,828.114,293.23,732.383,293.23
644206,142.8125,42.70833333,1146.5,94747901,7.56,87.1175,23.06288558,10114.18088,189.44,-188.27,377.71,63.445,-75.4775,118.89,-109.4775,1883.52,269.764,88.155,37.02692802,900.392,416.614,811.366,434.35
644207,142.9375,42.70833333,510.733,94281374,39.88,101.3791667,26.25149607,10162.44306,228.97,-157,385.97,107.6575,-38.2725,150.6125,-78.185,1663.517,236.272,78.298,36.30165616,776.049,381.944,737.472,405.918
644210,142.0625,42.79166667,215.111,93822422,52.46,111.3391667,27.41148116,10260.10744,242.54,-163.61,406.15,119.3075,-34.195,166.3325,-65.185,1229.892,191.806,47.501,39.52963206,583.006,254.296,530.579,257.986
644211,142.1875,42.79166667,180.081,92368931,54.54,116.6425,28.04176649,10392.14804,248.53,-167.42,415.95,149.175,-64.6475,169.8875,-64.6475,1246.574,192.77,45.257,40.64973416,592.887,246.608,549.608,246.608
644212,142.3125,42.79166667,365.897,93575990,47.53,114.715,27.72075485,10383.78583,242.47,-171.34,413.81,146.09,-67.55,163.265,-71.1575,1330.148,191.573,45.975,39.69129901,636.074,259.099,578.77,259.281
644213,142.4375,42.79166667,572.824,93439401,39.97,110.5883333,27.08998136,10346.86039,233.86,-174.28,408.14,130.2825,-58.5475,155.685,-77.905,1386.855,201.47,42.619,39.90120626,660.491,275.229,589.081,276.049
644214,142.5625,42.79166667,812.481,94476611,25.5,103.36,26.01274247,10191.50899,213.67,-183.61,397.28,80.895,-75.5375,139.535,-90.7725,1381.738,213.441,39.257,43.57620197,672.804,254.17,596.29,254.927
644215,142.6875,42.79166667,1261.574,94634407,2.03,89.85083333,23.21074146,10121.4965,182.41,-204.54,386.95,57.6625,-103.1225,114.6975,-114.2125,1582.051,245.094,60.902,43.39813064,791.799,303.908,683.949,304.425
644216,142.8125,42.79166667,804.362,94026164,27.38,93.515,24.80951034,10084.45659,213.73,-163.17,376.9,81.425,-28.23,138.3325,-88.9,1653.618,226.87,82.734,34.14846758,770.951,374.874,675.582,411.759
644217,142.9375,42.79166667,327.233,94194252,52.3,104.5258333,26.91972376,10114.40933,243.48,-144.71,388.19,119.31,-12.3175,162.67,-64.735,1399.358,202.006,66.601,37.07918694,661.182,323.245,601.573,346.69
644220,142.0625,42.875,322.426,94236387,49.42,106.6375,26.6845802,10166.08359,238.33,-161.25,399.58,125.4875,-20.1725,162.5925,-66.9775,1285.873,186.61,59.59,34.38550973,590.424,286.799,527.049,300.725
644221,142.1875,42.875,319.533,93333811,49.69,111.9691667,27.33578669,10322.39575,243.27,-166.32,409.59,133.75,-51.175,165.0175,-68.095,1291.518,184.212,55.627,36.46294331,605.23,274.413,543.368,276.758
644222,142.3125,42.875,483.198,93357200,42.32,110.2283333,26.82675857,10391.03831,236.22,-174.65,410.87,141.1125,-74.0025,158.4675,-76.295,1372.911,196.888,51.041,40.52484569,668.297,267.686,584.393,267.856
644223,142.4375,42.875,473.65,93825447,45.19,108.9608333,26.95850423,10368.11977,240.13,-164.05,404.18,104.92,-32.96,161.2275,-72.8,1332.092,194.948,45.791,40.43263855,641.425,262.855,567.411,267.21
644224,142.5625,42.875,687.268,93179396,34.65,100.965,25.84410809,10171.62782,223.53,-167.05,390.58,90.81,-52.1275,148.125,-81.65,1296.128,204.982,40.088,44.25121604,635.574,241.006,576.875,244.866
644225,142.6875,42.875,1170.258,94489696,9.61,92.24916667,23.94043604,10185.95896,193.32,-191.97,385.29,63.99,-92.9525,122.5875,-107.5025,1558.38,243.659,51.526,45.29796614,790.405,285.688,672.456,287.673
644226,142.8125,42.875,937.487,94524851,22.76,90.07416667,24.29899658,10000.50406,207.21,-163.42,370.63,75.635,-30.5375,132.9275,-92.4975,1547.096,209.405,76.616,34.70492621,731.844,340.055,612.491,383.511
644227,142.9375,42.875,270.177,94078496,57.11,105.0966667,27.31465665,9961.134249,247.35,-137.18,384.53,133.9625,-11.885,166.2125,-57.765,1261.452,191.873,61.228,41.57894893,615.849,278.207,562.72,304.465
644230,142.0625,42.95833333,323.732,92836696,51.76,103.6333333,26.34536379,10094.82774,241.61,-151.69,393.3,105.6325,0.4775,164.8325,-63.2125,1303.695,175.517,65.687,29.83247734,583.59,309.122,496.246,344.036
644231,142.1875,42.95833333,382.101,94322668,46.85,108.9183333,26.86500616,10276.81196,241.25,-164.16,405.41,100.3075,-6.7775,162.31,-69.64,1352.758,181.065,65.219,32.55484971,622.797,309.531,528.552,335.877
644232,142.3125,42.95833333,488.77,93572278,39.83,112.0058333,26.9056741,10488.62664,236.2,-180.02,416.22,99.0925,-35.28,157.1225,-79.6525,1352.658,189.772,58.902,37.83491727,648.469,283.8,558.929,293.603
644233,142.4375,42.95833333,484.9,92926781,40.31,112.6583333,27.15691294,10522.77669,237.24,-177.49,414.73,94.1775,-32.8875,157.6675,-79.67,1263.916,190.978,43.056,42.85140096,626.567,245.192,550.171,250.122
644234,142.5625,42.95833333,690.017,94121490,33.18,102.19,25.97463397,10272.12892,223.49,-169.86,393.35,89.78,-71.1275,147.4775,-84.42,1214.69,198.179,38.837,47.13342043,616.739,220.437,556.547,221.864
644235,142.6875,42.95833333,941.267,94335382,22.19,94.6025,24.73322117,10165.36314,208.3,-173.96,382.26,75.2075,-70.2,134.7575,-94.6,1485.901,237.45,52.897,45.58834591,757.155,276.505,642.94,282.033
