"species","japanese.name","family","order","mesh2","latitude","longitude","Category","pre-1949","1950-1959","1960-1969","1970-1979","1980-1989","1990-1999","2000-2009","2010-","unknown"
"sp101","JP101","family101","order101",594056,39.79166667,140.8125,"nat.",,,,1,,,,1,1
"sp101","JP101","family101","order101",594057,39.79166667,140.9375,"nat.",,,,,,,,1,
"sp101","JP101","family101","order101",594061,39.875,140.1875,"nat.",,,,,1,,5,,2
"sp101","JP101","family101","order101",594062,39.875,140.3125,"nat.",,,,,,,,4,2
"sp101","JP101","family101","order101",594063,39.875,140.4375,"nat.",,,,,,,,4,2
"sp101","JP101","family101","order101",594064,39.875,140.5625,"nat.",,,,,,,,4,2
"sp101","JP101","family101","order101",594065,39.875,140.6875,"nat.",,,,,,3,5,9,1
"sp101","JP101","family101","order101",594066,39.875,140.8125,"nat.",,,,,,,,,1
"sp101","JP101","family101","order101",594071,39.95833333,140.1875,"nat.",,,,,,,2,,1
"sp101","JP101","family101","order101",594072,39.95833333,140.3125,"nat.",,,,,3,,,4,2
"sp101","JP101","family101","order101",594073,39.95833333,140.4375,"nat.",,,,,,,,3,2
"sp101","JP101","family101","order101",594074,39.95833333,140.5625,"nat.",,,,1,,,,2,3
"sp101","JP101","family101","order101",594075,39.95833333,140.6875,"nat.",,,,1,,,,,4
"sp101","JP101","family101","order101",594076,39.95833333,140.8125,"nat.",,,,,,,,,1
"sp101","JP101","family101","order101",594100,39.375,141.0625,"nat.",,,,2,,,,,
"sp101","JP101","family101","order101",594101,39.375,141.1875,"nat.",,,,1,,,2,,
"sp101","JP101","family101","order101",594104,39.375,141.5625,"nat.",,,,,,,,1,
"sp101","JP101","family101","order101",594105,39.375,141.6875,"nat.",,,,,,,2,,
"sp101","JP101","family101","order101",594106,39.375,141.8125,"nat.",,,,,,,5,,
"sp101","JP101","family101","order101",594107,39.375,141.9375,"nat.",,,,,1,,7,,
"sp101","JP101","family101","order101",594111,39.45833333,141.1875,"nat.",,,,,,,2,,
"sp101","JP101","family101","order101",594115,39.45833333,141.6875,"nat.",,,,,,,3,,
"sp101","JP101","family101","order101",594116,39.45833333,141.8125,"nat.",,,,,,,3,,
"sp101","JP101","family101","order101",594117,39.45833333,141.9375,"nat.",,,,,,,5,,1
"sp101","JP101","family101","order101",594120,39.54166667,141.0625,"nat.",,,,,1,,1,,
"sp101","JP101","family101","order101",594121,39.54166667,141.1875,"nat.",,,,,,,2,,
"sp101","JP101","family101","order101",594123,39.54166667,141.4375,"nat.",,,,,,,1,,
"sp101","JP101","family101","order101",594130,39.625,141.0625,"nat.",,,,,,,4,,
"sp101","JP101","family101","order101",594131,39.625,141.1875,"nat.",,,,,1,,,,
"sp101","JP101","family101","order101",594135,39.625,141.6875,"nat.",,,,,,,1,,
"sp101","JP101","family101","order101",594136,39.625,141.8125,"nat.",,,,,,,1,,
"sp101","JP101","family101","order101",594137,39.625,141.9375,"nat.",,,,,,,1,,
"sp101","JP101","family101","order101",594140,39.70833333,141.0625,"nat.",,,,,,,16,,
"sp101","JP101","family101","order101",594141,39.70833333,141.1875,"nat.",,,,,,8,6,,
"sp101","JP101","family101","order101",594150,39.79166667,141.0625,"nat.",,,,2,,,1,,
"sp101","JP101","family101","order101",594151,39.79166667,141.1875,"nat.",,,,,,6,26,,
"sp101","JP101","family101","order101",594157,39.79166667,141.9375,"nat.",,,,,,,1,,
"sp101","JP101","family101","order101",594161,39.875,141.1875,"nat.",,,,,,,1,,
"sp101","JP101","family101","order101",594210,39.45833333,142.0625,"nat.",,,,1,,,3,,
"sp101","JP101","family101","order101",594230,39.625,142.0625,"nat.",,,,,,,1,,
"sp101","JP101","family101","order101",603907,40.04166667,139.9375,"nat.",,,,,,,,1,
"sp101","JP101","family101","order101",603967,40.54166667,139.9375,"nat.",,,,1,,,,,
"sp101","JP101","family101","order101",603977,40.625,139.9375,"nat.",,,,,1,,,2,1
"sp101","JP101","family101","order101",604000,40.04166667,140.0625,"nat.",,,,,,,3,,1
"sp101","JP101","family101","order101",604001,40.04166667,140.1875,"nat.",,,,,1,,3,,1
"sp101","JP101","family101","order101",604002,40.04166667,140.3125,"nat.",,,,,,,,2,3
"sp101","JP101","family101","order101",604003,40.04166667,140.4375,"nat.",,,,,,,,,2
"sp101","JP101","family101","order101",604004,40.04166667,140.5625,"nat.",,,,,,,,4,2
"sp101","JP101","family101","order101",604005,40.04166667,140.6875,"nat.",,,,,,,,,3
"sp101","JP101","family101","order101",604006,40.04166667,140.8125,"nat.",,,,,,,,,1
"sp101","JP101","family101","order101",604010,40.125,140.0625,"nat.",,,,,,,1,,1
"sp101","JP101","family101","order101",604011,40.125,140.1875,"nat.",,,,,,,6,,4
"sp101","JP101","family101","order101",604012,40.125,140.3125,"nat.",,,,,,,,,3
"sp101","JP101","family101","order101",604013,40.125,140.4375,"nat.",,,,,1,,,,2
"sp101","JP101","family101","order101",604014,40.125,140.5625,"nat.",,,,,,,,,3
"sp101","JP101","family101","order101",604015,40.125,140.6875,"nat.",,,,,,,,,2
"sp101","JP101","family101","order101",604016,40.125,140.8125,"nat.",,,,,,,,,2
"sp101","JP101","family101","order101",604017,40.125,140.9375,"nat.",,,,,,,,,1
"sp101","JP101","family101","order101",604020,40.20833333,140.0625,"nat.",,,,,1,,1,,
"sp101","JP101","family101","order101",604021,40.20833333,140.1875,"nat.",,,,,,,2,2,1
"sp101","JP101","family101","order101",604022,40.20833333,140.3125,"nat.",,,,,,3,5,3,3
"sp101","JP101","family101","order101",604023,40.20833333,140.4375,"nat.",,,,,,1,,2,2
"sp101","JP101","family101","order101",604024,40.20833333,140.5625,"nat.",,,,,2,,1,2,1
"sp101","JP101","family101","order101",604025,40.20833333,140.6875,"nat.",,,,,,,,,1
"sp101","JP101","family101","order101",604026,40.20833333,140.8125,"nat.",,,,,,,,,1
"sp101","JP101","family101","order101",604027,40.20833333,140.9375,"nat.",,,,,,,,,1
"sp101","JP101","family101","order101",604031,40.29166667,140.1875,"nat.",,,,,,,,,2
"sp101","JP101","family101","order101",604032,40.29166667,140.3125,"nat.",,,,,,,,,1
"sp101","JP101","family101","order101",604033,40.29166667,140.4375,"nat.",,,,,,2,1,7,1
"sp101","JP101","family101","order101",604034,40.29166667,140.5625,"nat.",,,,,,,,,1
"sp101","JP101","family101","order101",604035,40.29166667,140.6875,"nat.",,,,,,,,,3
"sp101","JP101","family101","order101",604040,40.375,140.0625,"nat.",,,,,,,,4,1
"sp101","JP101","family101","order101",604041,40.375,140.1875,"nat.",,,,,,,,2,1
"sp101","JP101","family101","order101",604042,40.375,140.3125,"nat.",,,,,1,,,,2
"sp101","JP101","family101","order101",604043,40.375,140.4375,"nat.",,,,,,,,,2
"sp101","JP101","family101","order101",604044,40.375,140.5625,"nat.",,,,,,,,,3
"sp101","JP101","family101","order101",604045,40.375,140.6875,"nat.",,,,,,,,,2
"sp101","JP101","family101","order101",604046,40.375,140.8125,"nat.",,,,,,,,,1
"sp101","JP101","family101","order101",604050,40.45833333,140.0625,"nat.",,,,,,,,,1
"sp101","JP101","family101","order101",604051,40.45833333,140.1875,"nat.",,,,,,,,,1
"sp101","JP101","family101","order101",604052,40.45833333,140.3125,"nat.",,,,,,,,,2
"sp101","JP101","family101","order101",604053,40.45833333,140.4375,"nat.",,,,,,,,,3
"sp101","JP101","family101","order101",604054,40.45833333,140.5625,"nat.",,,,1,,1,,,2
"sp101","JP101","family101","order101",604055,40.45833333,140.6875,"nat.",,,,,,1,,,3
"sp101","JP101","family101","order101",604060,40.54166667,140.0625,"nat.",,,,,,,,,1
"sp101","JP101","family101","order101",604061,40.54166667,140.1875,"nat.",,,,,,,,2,1
"sp101","JP101","family101","order101",604065,40.54166667,140.6875,"nat.",,,,,,,20,,1
"sp101","JP101","family101","order101",604066,40.54166667,140.8125,"nat.",,,,,,3,,,
"sp101","JP101","family101","order101",604070,40.625,140.0625,"nat.",,,,,,,,1,1
"sp101","JP101","family101","order101",604071,40.625,140.1875,"nat.",,,,,,,,2,1
"sp101","JP101","family101","order101",604072,40.625,140.3125,"nat.",,,,,,1,,1,
"sp101","JP101","family101","order101",604073,40.625,140.4375,"nat.",,,,,,1,,,
"sp101","JP101","family101","order101",604075,40.625,140.6875,"nat.",,,,,,1,,,
"sp101","JP101","family101","order101",604100,40.04166667,141.0625,"nat.",,,,1,1,,,,1
"sp101","JP101","family101","order101",604110,40.125,141.0625,"nat.",,,,1,,,,,1
"sp101","JP101","family101","order101",604126,40.20833333,141.8125,"nat.",,,,,1,,,,
"sp101","JP101","family101","order101",604132,40.29166667,141.3125,"nat.",,,,2,,,,,
"sp101","JP101","family101","order101",604142,40.375,141.3125,"nat.",,,,,1,,,,
"sp101","JP101","family101","order101",604152,40.45833333,141.3125,"nat.",,,,,1,,,,
"sp101","JP101","family101","order101",604153,40.45833333,141.4375,"nat.",,,,,1,,,,
"sp101","JP101","family101","order101",604160,40.54166667,141.0625,"nat.",,,,,,,1,,
"sp101","JP101","family101","order101",604162,40.54166667,141.3125,"nat.",,,,,,,1,,
"sp101","JP101","family101","order101",604163,40.54166667,141.4375,"nat.",,,,,,,1,,
"sp101","JP101","family101","order101",604164,40.54166667,141.5625,"nat.",,,,,,2,,,
"sp101","JP101","family101","order101",604173,40.625,141.4375,"nat.",,,,,,,1,,
"sp101","JP101","family101","order101",614000,40.70833333,140.0625,"nat.",,,,,,2,,2,
"sp101","JP101","family101","order101",614001,40.70833333,140.1875,"nat.",,,,1,1,,,1,1
"sp101","JP101","family101","order101",614003,40.70833333,140.4375,"nat.",,,,,,,1,,
"sp101","JP101","family101","order101",614005,40.70833333,140.6875,"nat.",,,,,2,,,,
"sp101","JP101","family101","order101",614023,40.875,140.4375,"nat.",,,,,,1,2,,
"sp101","JP101","family101","order101",614024,40.875,140.5625,"nat.",,,,,,2,,,
"sp101","JP101","family101","order101",614025,40.875,140.6875,"nat.",,,,,,,2,,
"sp101","JP101","family101","order101",614026,40.875,140.8125,"nat.",,,,,1,,1,,
"sp101","JP101","family101","order101",614034,40.95833333,140.5625,"nat.",,,,,1,,,,
"sp101","JP101","family101","order101",614035,40.95833333,140.6875,"nat.",,,,,,,1,,
"sp101","JP101","family101","order101",614042,41.04166667,140.3125,"nat.",,,,,,,1,,
"sp101","JP101","family101","order101",614043,41.04166667,140.4375,"nat.",,,,,,1,,,
"sp101","JP101","family101","order101",614047,41.04166667,140.9375,"nat.",,,,,1,,,,
"sp101","JP101","family101","order101",614054,41.125,140.5625,"nat.",,,,,,1,1,,
"sp101","JP101","family101","order101",614063,41.20833333,140.4375,"nat.",,,,,,1,,,
"sp101","JP101","family101","order101",614064,41.20833333,140.5625,"nat.",,,,,,,2,,
"sp101","JP101","family101","order101",614065,41.20833333,140.6875,"nat.",,,,,,,,,1
"sp101","JP101","family101","order101",614067,41.20833333,140.9375,"nat.",,,,,,,,,1
"sp101","JP101","family101","order101",614101,40.70833333,141.1875,"nat.",,,,,2,,2,,
"sp101","JP101","family101","order101",614102,40.70833333,141.3125,"nat.",,,,3,,,3,,
"sp101","JP101","family101","order101",614103,40.70833333,141.4375,"nat.",,,,1,,,,,
"sp101","JP101","family101","order101",614111,40.79166667,141.1875,"nat.",,,,,,,1,,
"sp101","JP101","family101","order101",614112,40.79166667,141.3125,"nat.",,,,,,,7,,1
"sp101","JP101","family101","order101",614113,40.79166667,141.4375,"nat.",,,,5,,,5,,
"sp101","JP101","family101","order101",614120,40.875,141.0625,"nat.",,,,,,,,,2
"sp101","JP101","family101","order101",614121,40.875,141.1875,"nat.",,,,,,,1,,1
"sp101","JP101","family101","order101",614123,40.875,141.4375,"nat.",,,,,,,2,,
"sp101","JP101","family101","order101",614151,41.125,141.1875,"nat.",,,,,,,,,1
"sp101","JP101","family101","order101",614152,41.125,141.3125,"nat.",,,,,,,4,,
"sp101","JP101","family101","order101",614153,41.125,141.4375,"nat.",,,,1,,,1,,1
"sp101","JP101","family101","order101",614162,41.20833333,141.3125,"nat.",,,,,,,,,1
"sp101","JP101","family101","order101",614163,41.20833333,141.4375,"nat.",,,,,,,,,2
"sp101","JP101","family101","order101",614171,41.29166667,141.1875,"nat.",,,,2,1,,,,
"sp101","JP101","family101","order101",614172,41.29166667,141.3125,"nat.",,,,1,,,,,1
"sp101","JP101","family101","order101",624017,41.45833333,140.9375,"nat.",,,,,,,,,1
"sp101","JP101","family101","order101",624027,41.54166667,140.9375,"nat.",,,,,4,,,,
"sp101","JP101","family101","order101",624100,41.375,141.0625,"nat.",,,,,1,,,,
"sp101","JP101","family101","order101",624102,41.375,141.3125,"nat.",,,,1,,,,,
"sp102","JP102","family102","order102",453023,30.20833333,130.4375,"nat.",,,,,,,,,1
"sp102","JP102","family102","order102",453024,30.20833333,130.5625,"nat.",,,,,,,,,1
"sp102","JP102","family102","order102",453033,30.29166667,130.4375,"nat.",,,,,,2,2,2,13
"sp102","JP102","family102","order102",453034,30.29166667,130.5625,"nat.",,,,,1,,,2,34
"sp102","JP102","family102","order102",453035,30.29166667,130.6875,"nat.",,,,,,,,,2
"sp102","JP102","family102","order102",453043,30.375,130.4375,"nat.",,,,,,,,,3
"sp102","JP102","family102","order102",453044,30.375,130.5625,"nat.",,,,1,,,,,6
"sp102","JP102","family102","order102",453045,30.375,130.6875,"nat.",,,,,,,,,1
"sp102","JP102","family102","order102",453051,30.45833333,130.1875,"nat.",,,,,,,,,1
"sp102","JP102","family102","order102",453052,30.45833333,130.3125,"nat.",,,,,,,,,1
"sp102","JP102","family102","order102",453053,30.45833333,130.4375,"nat.",,,,,,,,,1
"sp102","JP102","family102","order102",453054,30.45833333,130.5625,"nat.",,,,,,,,,1
"sp102","JP102","family102","order102",454052,30.45833333,140.3125,"nat.",,1,,,,,,,
"sp102","JP102","family102","order102",463056,31.125,130.8125,"nat.",,,,2,,,,1,
"sp102","JP102","family102","order102",463064,31.20833333,130.5625,"nat.",,,,,,,1,,
"sp102","JP102","family102","order102",463074,31.29166667,130.5625,"nat.",,,,,,,1,,
"sp102","JP102","family102","order102",472945,31.70833333,129.6875,"nat.",,,,2,,,,,
"sp102","JP102","family102","order102",473004,31.375,130.5625,"nat.",,,,,,1,,,
"sp102","JP102","family102","order102",473013,31.45833333,130.4375,"nat.",,,,1,,,1,,
"sp102","JP102","family102","order102",473016,31.45833333,130.8125,"nat.",,,,1,,,,,
"sp102","JP102","family102","order102",473025,31.54166667,130.6875,"nat.",,,,,,,,2,
"sp102","JP102","family102","order102",473027,31.54166667,130.9375,"nat.",,,,,,,,1,
"sp102","JP102","family102","order102",473032,31.625,130.3125,"nat.",,,,,,,,,1
"sp102","JP102","family102","order102",473033,31.625,130.4375,"nat.",,,,,,,,,1
"sp102","JP102","family102","order102",473042,31.70833333,130.3125,"nat.",,,,,1,,,,1
"sp102","JP102","family102","order102",473043,31.70833333,130.4375,"nat.",,,,,,,,,1
"sp102","JP102","family102","order102",473052,31.79166667,130.3125,"nat.",,,,,,,,,1
"sp102","JP102","family102","order102",473053,31.79166667,130.4375,"nat.",,,,,,,,,1
"sp102","JP102","family102","order102",473056,31.79166667,130.8125,"nat.",,,,,,3,4,,
"sp102","JP102","family102","order102",473061,31.875,130.1875,"nat.",,,,1,,,,,
"sp102","JP102","family102","order102",473062,31.875,130.3125,"nat.",,,,,,7,7,,
"sp102","JP102","family102","order102",473063,31.875,130.4375,"nat.",,,,,,,,,1
"sp102","JP102","family102","order102",473064,31.875,130.5625,"nat.",,,,,,,1,,
"sp102","JP102","family102","order102",473065,31.875,130.6875,"nat.",,,,,,,,,1
"sp102","JP102","family102","order102",473066,31.875,130.8125,"nat.",,,,,,,,,1
"sp102","JP102","family102","order102",473067,31.875,130.9375,"nat.",,,,1,,,,,1
"sp102","JP102","family102","order102",473072,31.95833333,130.3125,"nat.",,,,1,,,,,1
"sp102","JP102","family102","order102",473073,31.95833333,130.4375,"nat.",,,,,,2,2,,
"sp102","JP102","family102","order102",473074,31.95833333,130.5625,"nat.",,,,,,,1,,
"sp102","JP102","family102","order102",473075,31.95833333,130.6875,"nat.",,,,,,1,1,,
"sp102","JP102","family102","order102",473076,31.95833333,130.8125,"nat.",,,,,,,,1,1
"sp102","JP102","family102","order102",473077,31.95833333,130.9375,"nat.",,,,1,5,1,,1,1
"sp102","JP102","family102","order102",473130,31.625,131.0625,"nat.",,,,,,,,1,
"sp102","JP102","family102","order102",473141,31.70833333,131.1875,"nat.",,,,,,,,1,
"sp102","JP102","family102","order102",473172,31.95833333,131.3125,"nat.",,,,,,,1,,
"sp102","JP102","family102","order102",483003,32.04166667,130.4375,"nat.",,,,1,,1,7,,
"sp102","JP102","family102","order102",483004,32.04166667,130.5625,"nat.",,,,1,,1,7,,
"sp102","JP102","family102","order102",483005,32.04166667,130.6875,"nat.",,,,,,,,1,1
"sp102","JP102","family102","order102",483006,32.04166667,130.8125,"nat.",,,,,,,,,1
"sp102","JP102","family102","order102",483007,32.04166667,130.9375,"nat.",,,,,,,,4,1
"sp102","JP102","family102","order102",483011,32.125,130.1875,"nat.",,,,1,,,,,
"sp102","JP102","family102","order102",483015,32.125,130.6875,"nat.",,,,1,,,,,
"sp102","JP102","family102","order102",483016,32.125,130.8125,"nat.",,,,,,,,1,1
"sp102","JP102","family102","order102",483017,32.125,130.9375,"nat.",,,,,,,,,1
"sp102","JP102","family102","order102",483022,32.20833333,130.3125,"nat.",,,,,,,1,,
"sp102","JP102","family102","order102",483023,32.20833333,130.4375,"nat.",,,,,,,1,,
"sp102","JP102","family102","order102",483024,32.20833333,130.5625,"nat.",,,,,,,2,,
"sp102","JP102","family102","order102",483025,32.20833333,130.6875,"nat.",,,,,,,1,,1
"sp102","JP102","family102","order102",483026,32.20833333,130.8125,"nat.",,,,,,,2,,1
"sp102","JP102","family102","order102",483027,32.20833333,130.9375,"nat.",,,,,,,,,1
"sp102","JP102","family102","order102",483034,32.29166667,130.5625,"nat.",,,,,,,1,,
"sp102","JP102","family102","order102",483035,32.29166667,130.6875,"nat.",,,,,,,2,,
"sp102","JP102","family102","order102",483045,32.375,130.6875,"nat.",,,,,,,1,,
"sp102","JP102","family102","order102",483054,32.45833333,130.5625,"nat.",,,,,,,1,,
"sp102","JP102","family102","order102",483055,32.45833333,130.6875,"nat.",,,,,,,1,,
"sp102","JP102","family102","order102",483057,32.45833333,130.9375,"nat.",,,,,,,,,1
"sp102","JP102","family102","order102",483067,32.54166667,130.9375,"nat.",,,,,,,,,1
"sp102","JP102","family102","order102",483076,32.625,130.8125,"nat.",,,,,,,4,,
"sp102","JP102","family102","order102",483077,32.625,130.9375,"nat.",,,,,,,,,1
"sp102","JP102","family102","order102",483110,32.125,131.0625,"nat.",,,,,,,,1,
"sp102","JP102","family102","order102",483112,32.125,131.3125,"nat.",,,,,,,,1,
"sp102","JP102","family102","order102",483113,32.125,131.4375,"nat.",,,,,,,,1,
"sp102","JP102","family102","order102",483120,32.20833333,131.0625,"nat.",,,,,,,,1,
"sp102","JP102","family102","order102",483121,32.20833333,131.1875,"nat.",,,,,,,,,1
"sp102","JP102","family102","order102",483122,32.20833333,131.3125,"nat.",,,,,,,,,1
"sp102","JP102","family102","order102",483123,32.20833333,131.4375,"nat.",,,,,,,1,,1
"sp102","JP102","family102","order102",483124,32.20833333,131.5625,"nat.",,,,,,,1,,
"sp102","JP102","family102","order102",483130,32.29166667,131.0625,"nat.",,,,,,,1,,
